DATE TIME (UTC),MMSI,LATITUDE,LONGITUDE,COURSE,SPEED,HEADING,IMO,NAME,CALLSIGN,AISTYPE,A,B,C,D,DRAUGHT,DESTINATION,ETA
4/16/2016 4:04,538002071,36.63983,16.73483,107,12.9,511,9253234,BERENIKE,V7GC7,80,151,31,6,21,10,DARDANELLES,4/18/2016 8:00
4/16/2016 4:04,511011053,36.91054,17.26631,100.2,12.4,511,9129471,NABIHA,T8A2017,0,0,0,0,0,5,ISKENDEQUN,4/19/2016 6:00
4/16/2016 4:04,239746000,36.5348,16.95473,271,12.1,511,9212242,CAPTAIN DIAMANTIS,SYJT,79,192,33,21,12,7.2,ORDERS,
4/16/2016 4:04,352168000,37.61147,16.45738,107.1,15.6,511,9014810,PLANET ACE,3EYF9,70,60,128,19,9,7.5,PIRAEUS / GRPIR,4/17/2016 11:00
4/16/2016 4:04,273350570,37.28483,17.0954,113,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 5:00,477136800,37.49528,17.32971,283.5,16.7,511,9355563,COSCO KAOHSIUNG,VREM3,71,256,93,23,23,11.9,LA SPEZIA,4/17/2016 17:00
4/16/2016 5:00,636091637,37.58678,16.92038,106.1,18.8,511,9219355,CS DISCOVERY,A8QR9,71,201,22,16,16,10.9,PIRAEUS,4/17/2016 3:00
4/16/2016 5:03,352080000,36.5275,17.39873,275.1,11.1,511,9158082,SERENAY 1,3FUL4,75,106,15,7,7,7.9,MAC CAS,4/21/2016 4:00
4/16/2016 5:04,511011053,36.88077,17.52444,95.7,12.6,511,9129471,NABIHA,T8A2017,0,0,0,0,0,5,ISKENDEQUN,4/19/2016 6:00
4/16/2016 5:04,239746000,36.53822,16.70188,271,12.4,511,9212242,CAPTAIN DIAMANTIS,SYJT,79,192,33,21,12,7.2,ORDERS,
4/16/2016 5:04,538002071,36.54217,16.97033,110,13.2,511,9253234,BERENIKE,V7GC7,80,151,31,6,21,10,DARDANELLES,4/18/2016 8:00
4/16/2016 5:04,352168000,37.5379,16.7723,106.5,15.6,511,9014810,PLANET ACE,3EYF9,70,60,128,19,9,7.5,PIRAEUS / GRPIR,4/17/2016 11:00
4/16/2016 5:04,273350570,37.2841,17.10075,88,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 5:32,636091625,37.54047,17.09764,110,32,511,9425461,SC LOTTA,A8QO8,70,250,38,29,16,16.5,MAURITIUS,4/20/2016 12:00
4/16/2016 6:00,636091637,37.502,17.29544,106.9,19,511,9219355,CS DISCOVERY,A8QR9,71,201,22,16,16,10.9,PIRAEUS,4/17/2016 3:00
4/16/2016 6:00,477136800,37.57701,16.99124,287.3,17.2,511,9355563,COSCO KAOHSIUNG,VREM3,71,256,93,23,23,11.9,LA SPEZIA,4/17/2016 17:00
4/16/2016 6:03,352080000,36.54684,17.17138,271.6,11.2,511,9158082,SERENAY 1,3FUL4,75,106,15,7,7,7.9,MAC CAS,4/21/2016 4:00
4/16/2016 6:04,511011053,36.85118,17.78259,99.8,12.8,511,9129471,NABIHA,T8A2017,0,0,0,0,0,5,ISKENDEQUN,4/19/2016 6:00
4/16/2016 6:04,239746000,36.55265,16.44742,271,12.1,511,9212242,CAPTAIN DIAMANTIS,SYJT,79,192,33,21,12,7.2,ORDERS,
4/16/2016 6:04,352168000,37.46267,17.0802,106.8,16,511,9014810,PLANET ACE,3EYF9,70,60,128,19,9,7.5,PIRAEUS / GRPIR,4/17/2016 11:00
4/16/2016 6:04,273350570,37.28367,17.10655,89,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 7:00,477136800,37.6601,16.65453,286.2,16.6,511,9355563,COSCO KAOHSIUNG,VREM3,71,256,93,23,23,11.9,LA SPEZIA,4/17/2016 17:00
4/16/2016 7:00,636091637,37.4166,17.67949,105,19.1,511,9219355,CS DISCOVERY,A8QR9,71,201,22,16,16,10.9,PIRAEUS,4/17/2016 3:00
4/16/2016 7:03,352080000,36.55067,16.94566,270,11,511,9158082,SERENAY 1,3FUL4,75,106,15,7,7,7.9,MAC CAS,4/21/2016 4:00
4/16/2016 7:04,511011053,36.81595,18.04622,101,12.8,511,9129471,NABIHA,T8A2017,0,0,0,0,0,5,ISKENDEQUN,4/19/2016 6:00
4/16/2016 7:04,352168000,37.38698,17.3931,105.4,15.6,511,9014810,PLANET ACE,3EYF9,70,60,128,19,9,7.5,PIRAEUS / GRPIR,4/17/2016 11:00
4/16/2016 7:04,273350570,37.28457,17.1112,69,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 8:04,352168000,37.3149,17.70257,107.8,15.4,511,9014810,PLANET ACE,3EYF9,70,60,128,19,9,7.5,PIRAEUS / GRPIR,4/17/2016 11:00
4/16/2016 8:04,273350570,37.28603,17.11718,75,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 8:24,352080000,36.55671,16.61362,272.7,11.1,511,9158082,SERENAY 1,3FUL4,75,106,15,7,7,7.9,MAC CAS,4/21/2016 4:00
4/16/2016 9:04,616886000,37.35709,18.04831,287.2,9.5,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 9:04,352168000,37.23865,18.01085,106.3,15.3,511,9014810,PLANET ACE,3EYF9,70,60,128,19,9,7.5,PIRAEUS / GRPIR,4/17/2016 11:00
4/16/2016 9:04,273350570,37.28667,17.1244,93,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 9:17,352080000,36.56193,16.41394,271.5,10.9,511,9158082,SERENAY 1,3FUL4,75,106,15,7,7,7.9,MAC CAS,4/21/2016 4:00
4/16/2016 10:04,616886000,37.39391,17.85729,283.4,9.3,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 10:04,273350570,37.28723,17.13325,73,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 10:05,636017041,37.37142,16.76833,116,21.2,511,9108178,BOX CHINA,D5JA4,73,191,85,28,12,10,LIMASSOL,4/18/2016 3:00
4/16/2016 10:05,305445000,37.67218,16.48295,107.6,16.6,511,9436197,SUSAN BORCHARD,V2QE6,71,134,7,11,11,6.9,LIMASSOL,4/18/2016 17:00
4/16/2016 11:04,258628000,36.39226,17.66233,275.1,17.1,511,9684990,HOEGH TRACER,LAUL7,79,26,174,12,24,10.2,GR PIR>IT LIV,4/18/2016 2:00
4/16/2016 11:04,305445000,37.58345,16.81285,109.2,16.6,511,9436197,SUSAN BORCHARD,V2QE6,71,134,7,11,11,6.9,LIMASSOL,4/18/2016 17:00
4/16/2016 11:04,616886000,37.42752,17.66567,285.5,9.5,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 11:04,309905000,37.55494,16.39291,114.6,15.5,511,9357327,GARNET LEADER,C6WE4,70,50,150,23,9,9.3,EG PSD,4/18/2016 20:00
4/16/2016 11:04,636017041,37.21605,17.17258,114,21.8,511,9108178,BOX CHINA,D5JA4,73,191,85,28,12,10,LIMASSOL,4/18/2016 3:00
4/16/2016 11:04,273350570,37.28975,17.14142,54,0.4,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 11:04,256488000,37.36553,17.7926,284,16.5,511,9451721,NEPTUNE HORIZON,9HA3929,90,21,147,6,22,8.6,SETE,4/18/2016 13:00
4/16/2016 11:05,271040594,36.40305,16.38718,90.9,13.5,511,9087544,EFENDI BABA,TCYA9,70,104,12,10,9,5.8,ISKENDERUN,4/19/2016 12:00
4/16/2016 11:25,636015911,37.25014,17.56578,292.4,9,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 12:00,636017041,37.07397,17.54947,116,21.7,511,9108178,BOX CHINA,D5JA4,73,191,85,28,12,10,LIMASSOL,4/18/2016 3:00
4/16/2016 12:02,636015911,37.28548,17.45943,292.6,9,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 12:03,258628000,36.41429,17.31523,274.4,17.3,511,9684990,HOEGH TRACER,LAUL7,79,26,174,12,24,10.2,GR PIR>IT LIV,4/18/2016 2:00
4/16/2016 12:04,616886000,37.46997,17.47414,285.3,9.7,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 12:04,271040594,36.40042,16.66632,91.5,13.4,511,9087544,EFENDI BABA,TCYA9,70,104,12,10,9,5.8,ISKENDERUN,4/19/2016 12:00
4/16/2016 12:04,273350570,37.2926,17.14837,61,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 12:04,309905000,37.44934,16.69126,115.3,15.4,511,9357327,GARNET LEADER,C6WE4,70,50,150,23,9,9.3,EG PSD,4/18/2016 20:00
4/16/2016 12:04,256488000,37.43777,17.45777,286,16.6,511,9451721,NEPTUNE HORIZON,9HA3929,90,21,147,6,22,8.6,SETE,4/18/2016 13:00
4/16/2016 12:05,305445000,37.49094,17.14137,110.4,16.6,511,9436197,SUSAN BORCHARD,V2QE6,71,134,7,11,11,6.9,LIMASSOL,4/18/2016 17:00
4/16/2016 13:00,218793000,36.97899,17.95069,294.4,13.1,511,9358022,BBC MAPLE LOTTA,DDRJ,70,124,14,11,10,6.3,GENOVA,4/18/2016 14:00
4/16/2016 13:00,305445000,37.40751,17.44299,107.4,16.6,511,9436197,SUSAN BORCHARD,V2QE6,71,134,7,11,11,6.9,LIMASSOL,4/18/2016 17:00
4/16/2016 13:03,636015911,37.3454,17.28344,291.3,9.1,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 13:04,240630000,36.54163,16.51135,92,10.9,511,9323132,AMETHYST,SYHQ,70,85,27,12,5,6.7,PIRAEUS,4/18/2016 7:00
4/16/2016 13:04,538080094,37.66798,16.56143,104.5,13.5,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 13:04,636017041,36.89852,17.98338,116,21.4,511,9108178,BOX CHINA,D5JA4,73,191,85,28,12,10,LIMASSOL,4/18/2016 3:00
4/16/2016 13:04,319892000,37.64672,16.58345,106.9,13.9,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 13:04,616886000,37.50767,17.27832,284.9,9.4,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 13:04,273350570,37.2941,17.1544,74,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 13:04,256488000,37.51515,17.12147,288,16.6,511,9451721,NEPTUNE HORIZON,9HA3929,90,21,147,6,22,8.6,SETE,4/18/2016 13:00
4/16/2016 13:04,258628000,36.43632,16.95275,275.9,17.1,511,9684990,HOEGH TRACER,LAUL7,79,26,174,12,24,10.2,GR PIR>IT LIV,4/18/2016 2:00
4/16/2016 13:04,271040594,36.39235,16.94657,92.5,13.7,511,9087544,EFENDI BABA,TCYA9,70,104,12,10,9,5.8,ISKENDERUN,4/19/2016 12:00
4/16/2016 13:04,309905000,37.33813,16.98558,117.3,15.8,511,9357327,GARNET LEADER,C6WE4,70,50,150,23,9,9.3,EG PSD,4/18/2016 20:00
4/16/2016 14:00,240630000,36.53372,16.71993,92,11.1,511,9323132,AMETHYST,SYHQ,70,85,27,12,5,6.7,PIRAEUS,4/18/2016 7:00
4/16/2016 14:00,218793000,37.07005,17.70665,295.4,12.6,511,9358022,BBC MAPLE LOTTA,DDRJ,70,124,14,11,10,6.3,GENOVA,4/18/2016 14:00
4/16/2016 14:00,305445000,37.32118,17.77445,109,16.6,511,9436197,SUSAN BORCHARD,V2QE6,71,134,7,11,11,6.9,LIMASSOL,4/18/2016 17:00
4/16/2016 14:04,258628000,36.46092,16.59719,274.6,17.3,511,9684990,HOEGH TRACER,LAUL7,79,26,174,12,24,10.2,GR PIR>IT LIV,4/18/2016 2:00
4/16/2016 14:04,319892000,37.56077,16.85138,102.4,13.9,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 14:04,616886000,37.54448,17.08673,282.7,9.2,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 14:04,636015911,37.41025,17.10444,296.8,9.2,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 14:04,355638000,37.67773,16.92847,229.6,13.3,511,9673678,FAIRCHEM SWORD,3FYG5,80,119,28,6,18,6.3,CARTAGENA,4/19/2016 10:00
4/16/2016 14:04,538080094,37.61541,16.81664,126.3,9.3,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 14:04,273350570,37.29432,17.16118,88,0.3,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 14:04,309905000,37.22588,17.28451,112.5,15.7,511,9357327,GARNET LEADER,C6WE4,70,50,150,23,9,9.3,EG PSD,4/18/2016 20:00
4/16/2016 14:04,256488000,37.59067,16.78633,285,16.5,511,9451721,NEPTUNE HORIZON,9HA3929,90,21,147,6,22,8.6,SETE,4/18/2016 13:00
4/16/2016 15:00,240630000,36.52262,16.95,95,11.2,511,9323132,AMETHYST,SYHQ,70,85,27,12,5,6.7,PIRAEUS,4/18/2016 7:00
4/16/2016 15:00,355638000,37.53585,16.73112,227.9,13.8,511,9673678,FAIRCHEM SWORD,3FYG5,80,119,28,6,18,6.3,CARTAGENA,4/19/2016 10:00
4/16/2016 15:04,636015911,37.47287,16.93017,291.7,9,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 15:04,309905000,37.12513,17.58614,115.1,15.8,511,9357327,GARNET LEADER,C6WE4,70,50,150,23,9,9.3,EG PSD,4/18/2016 20:00
4/16/2016 15:04,375551000,36.49118,18.00755,271.4,13.1,511,1010624,VALERIE,J8Y4380,37,20,60,7,7,3.9,VILANOVA,4/19/2016 9:00
4/16/2016 15:04,356062000,37.44182,16.49274,36.5,16.7,511,9458157,GAZ SYNERGY,3FTO4,81,124,32,12,12,7.5,BRINDISI,4/17/2016 6:30
4/16/2016 15:04,319892000,37.5094,17.13953,104,14.1,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 15:04,538005886,37.66983,16.63405,217.3,10.7,511,9395616,TURNBERRY KONTOR,V7GW9,71,134,14,13,10,6.6,MARSAXLOKK,4/16/2016 23:30
4/16/2016 15:04,616886000,37.58309,16.89582,283.8,9.6,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 15:04,538080094,37.51094,17.06492,108.7,13.8,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 15:04,236185000,36.84586,17.79038,278,14.1,511,9251676,EBERHARDT ARCTIC,ZDFM9,89,134,33,15,13,10.3,SANTA PANAGIA,4/17/2016 0:01
4/16/2016 15:04,273350570,37.29345,17.16713,92,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 15:04,256488000,37.66507,16.45062,282,16.6,511,9451721,NEPTUNE HORIZON,9HA3929,90,21,147,6,22,8.6,SETE,4/18/2016 13:00
4/16/2016 15:05,218793000,37.16001,17.442,295.5,12.9,511,9358022,BBC MAPLE LOTTA,DDRJ,70,124,14,11,10,6.3,GENOVA,4/18/2016 14:00
4/16/2016 16:00,538080094,37.44615,17.31865,107.5,13.9,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 16:00,355638000,37.38212,16.51892,227.7,13.7,511,9673678,FAIRCHEM SWORD,3FYG5,80,119,28,6,18,6.3,CARTAGENA,4/19/2016 10:00
4/16/2016 16:01,636015911,37.52888,16.76062,292.8,9.1,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 16:04,240630000,36.5183,17.19728,91,11,511,9323132,AMETHYST,SYHQ,70,85,27,12,5,6.7,PIRAEUS,4/18/2016 7:00
4/16/2016 16:04,218793000,37.24974,17.19623,292.1,13,511,9358022,BBC MAPLE LOTTA,DDRJ,70,124,14,11,10,6.3,GENOVA,4/18/2016 14:00
4/16/2016 16:04,236185000,36.87959,17.50073,277.2,13.9,511,9251676,EBERHARDT ARCTIC,ZDFM9,89,134,33,15,13,10.3,SANTA PANAGIA,4/17/2016 0:01
4/16/2016 16:04,375551000,36.49888,17.74047,271.8,12.6,511,1010624,VALERIE,J8Y4380,37,20,60,7,7,3.9,VILANOVA,4/19/2016 9:00
4/16/2016 16:04,273447030,37.47632,17.78927,237,8.3,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 16:04,319892000,37.44107,17.4201,107,13.8,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 16:04,538005886,37.5245,16.5013,215.8,10.7,511,9395616,TURNBERRY KONTOR,V7GW9,71,134,14,13,10,6.6,MARSAXLOKK,4/16/2016 23:30
4/16/2016 16:04,356062000,37.6643,16.70268,36,16.7,511,9458157,GAZ SYNERGY,3FTO4,81,124,32,12,12,7.5,BRINDISI,4/17/2016 6:30
4/16/2016 16:04,616886000,37.61692,16.70235,284.5,9.2,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 16:04,620046000,36.39918,17.60023,274.3,12.5,511,8300157,AMIRA LOLA,D6A2046,7,58,20,3,10,0.4,TARRAGONA,4/20/2016 5:30
4/16/2016 16:04,273350570,37.29242,17.17175,126,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 16:04,309905000,37.01539,17.88698,114.1,15.6,511,9357327,GARNET LEADER,C6WE4,70,50,150,23,9,9.3,EG PSD,4/18/2016 20:00
4/16/2016 17:00,240630000,36.51313,17.4108,94,11.3,511,9323132,AMETHYST,SYHQ,70,85,27,12,5,6.7,PIRAEUS,4/18/2016 7:00
4/16/2016 17:00,218793000,37.34061,16.97598,299.5,12.8,511,9358022,BBC MAPLE LOTTA,DDRJ,70,124,14,11,10,6.3,GENOVA,4/18/2016 14:00
4/16/2016 17:03,273447030,37.40085,17.64527,235,8.3,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 17:04,375551000,36.52005,17.48298,289.1,12.7,511,1010624,VALERIE,J8Y4380,37,20,60,7,7,3.9,VILANOVA,4/19/2016 9:00
4/16/2016 17:04,319892000,37.37325,17.69532,106.9,13.6,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 17:04,236185000,36.91127,17.21425,278.5,14,511,9251676,EBERHARDT ARCTIC,ZDFM9,89,134,33,15,13,10.3,SANTA PANAGIA,4/17/2016 0:01
4/16/2016 17:04,616886000,37.6623,16.51204,285.1,9.3,511,7429322,KALELI ANA,D6FM8,70,76,25,7,9,6.8,NAPOLI,4/17/2016 17:00
4/16/2016 17:04,620046000,36.41832,17.34161,275.1,12.7,511,8300157,AMIRA LOLA,D6A2046,7,58,20,3,10,0.4,TARRAGONA,4/20/2016 5:30
4/16/2016 17:04,636015911,37.59306,16.57521,292.3,9.2,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 17:04,273350570,37.29167,17.17562,123,0.2,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 17:04,538080094,37.3713,17.61153,110.3,13.4,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 18:00,218793000,37.43456,16.72904,295.8,13.2,511,9358022,BBC MAPLE LOTTA,DDRJ,70,124,14,11,10,6.3,GENOVA,4/18/2016 14:00
4/16/2016 18:04,620046000,36.4399,17.0842,275.1,12.6,511,8300157,AMIRA LOLA,D6A2046,7,58,20,3,10,0.4,TARRAGONA,4/20/2016 5:30
4/16/2016 18:04,636015911,37.64966,16.39448,290.4,9.2,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 18:04,273447030,37.32368,17.49785,236,8,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 18:04,319892000,37.30538,17.97085,107,13.8,511,1011537,ACE,ZGBZ8,37,52,33,7,7,3.8,BODRUM,4/18/2016 6:00
4/16/2016 18:04,375551000,36.5289,17.22128,270.6,12.9,511,1010624,VALERIE,J8Y4380,37,20,60,7,7,3.9,VILANOVA,4/19/2016 9:00
4/16/2016 18:04,311017800,37.62778,16.43593,36,13.1,511,9393632,SUNSHINE,C6XO9,79,153,25,20,8,7.5,"DURRES, ALBANIA",4/16/2016 12:00
4/16/2016 18:04,236185000,36.94476,16.92292,278,14.2,511,9251676,EBERHARDT ARCTIC,ZDFM9,89,134,33,15,13,10.3,SANTA PANAGIA,4/17/2016 0:01
4/16/2016 18:04,273350570,37.28937,17.17833,143,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 18:04,538080094,37.30245,17.88034,106.8,13.8,511,9587051,GARCON,V7XW9,99,20,47,6,5,4,YALIKAVAK,4/17/2016 9:00
4/16/2016 18:05,240630000,36.50225,17.66498,91,11.4,511,9323132,AMETHYST,SYHQ,70,85,27,12,5,6.7,PIRAEUS,4/18/2016 7:00
4/16/2016 19:00,240630000,36.4978,17.87712,91,10.9,511,9323132,AMETHYST,SYHQ,70,85,27,12,5,6.7,PIRAEUS,4/18/2016 7:00
4/16/2016 19:00,218793000,37.53016,16.48085,296,13.2,511,9358022,BBC MAPLE LOTTA,DDRJ,70,124,14,11,10,6.3,GENOVA,4/18/2016 14:00
4/16/2016 19:04,273350570,37.2861,17.1785,194,0.1,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 19:04,370772000,36.39158,18.0115,271.2,13.7,511,9574157,DOUBLE FANTASY,H8AT,70,201,34,13,25,14.4,ROTTERDAM,4/25/2016 7:00
4/16/2016 19:04,304201000,36.48709,16.59124,91.6,10.5,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/16/2016 19:04,273447030,37.24753,17.35985,233,8,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 19:04,375551000,36.53292,16.95197,271.8,13,511,1010624,VALERIE,J8Y4380,37,20,60,7,7,3.9,VILANOVA,4/19/2016 9:00
4/16/2016 19:04,236185000,36.97942,16.62974,277.9,14.3,511,9251676,EBERHARDT ARCTIC,ZDFM9,89,134,33,15,13,10.3,SANTA PANAGIA,4/17/2016 0:01
4/16/2016 19:04,620046000,36.45658,16.82123,275.3,12.9,511,8300157,AMIRA LOLA,D6A2046,7,58,20,3,10,0.4,TARRAGONA,4/20/2016 5:30
4/16/2016 19:04,351732000,36.44063,16.65366,93.7,15.6,511,8415794,SEA PATRIS,3FWI7,70,25,151,22,8,7.3,AUTOPORT,4/19/2016 4:00
4/16/2016 20:00,370772000,36.39557,17.75848,271.7,13.3,511,9574157,DOUBLE FANTASY,H8AT,70,201,34,13,25,14.4,ROTTERDAM,4/25/2016 7:00
4/16/2016 20:04,304201000,36.48228,16.80895,91.8,10.5,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/16/2016 20:04,205094000,37.33714,18.05404,291.7,6.1,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/16/2016 20:04,414073000,37.41456,16.39192,42.6,12.1,511,9620516,HE HUA HAI,BOUM,70,218,36,15,28,13.6,KOPER,4/19/2016 4:00
4/16/2016 20:04,375551000,36.53908,16.68395,271.5,13,511,1010624,VALERIE,J8Y4380,37,20,60,7,7,3.9,VILANOVA,4/19/2016 9:00
4/16/2016 20:04,620046000,36.47738,16.55743,276.8,12.9,511,8300157,AMIRA LOLA,D6A2046,7,58,20,3,10,0.4,TARRAGONA,4/20/2016 5:30
4/16/2016 20:04,351732000,36.4311,16.97613,90.6,15.8,511,8415794,SEA PATRIS,3FWI7,70,25,151,22,8,7.3,AUTOPORT,4/19/2016 4:00
4/16/2016 20:04,273447030,37.16632,17.21823,234,8.2,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 20:04,273350570,37.28397,17.1776,190,0,511,9333400,SCF NEVA,UBVI2,89,147,36,4,28,8.3,MALTA OPL FOR ORDERS,4/16/2016 23:00
4/16/2016 21:00,538090284,37.46436,16.39619,38.6,11.5,511,9127526,AS CASTOR,V7LZ6,71,137,21,22,2,7.5,RIJEKA,4/19/2016 4:00
4/16/2016 21:03,304201000,36.47651,17.01937,90.7,10.5,511,9240249,PEX,V2OS6,70,72,19,7,9,5.5,GR ASS,4/18/2016 15:00
4/16/2016 21:03,636015911,37.59147,16.5802,292.5,9.2,511,9109043,RAINDROP,D5DL9,70,70,12,6,6,5.3,SETE,4/20/2016 12:00
4/16/2016 21:03,273447030,37.08935,17.07333,237,8.3,511,9268344,FARIZ ISMAILKHANOV, UFNK,80,124,15,5,12,3.2,MARSAXLOKK,4/17/2016 16:00
4/16/2016 21:04,370772000,36.40442,17.45894,271.4,13.5,511,9574157,DOUBLE FANTASY,H8AT,70,201,34,13,25,14.4,ROTTERDAM,4/25/2016 7:00
4/16/2016 21:04,205094000,37.37024,17.93502,288.6,6,511,7349390,WESELTJE,ORZC,70,68,12,7,5,2.4,OSKARSHAMN,11/5/2016 4:00
4/16/2016 21:04,375551000,36.54528,16.41503,271.7,13,511,1010624,VALERIE,J8Y4380,37,20,60,7,7,3.9,VILANOVA,4/19/2016 9:00
4/16/2016 21:04,414073000,37.56189,16.56486,43.1,12,511,9620516,HE HUA HAI,BOUM,70,218,36,15,28,13.6,KOPER,4/19/2016 4:00
4/16/2016 21:04,355157000,36.48524,18.05902,273,12.2,511,8618059,ARTOVA,3FOG2,79,89,11,12,2,4.2,DJEN DJEN,4/19/2016 6:00
